case_id,activity,timestamp,part_desc
Case 208,Turning & Milling - Machine 10,2012-01-10 09:30:00,Cable Head
Case 208,Turning & Milling Q.C.,2012-01-10 16:00:00,Cable Head
Case 208,Laser Marking - Machine 7,2012-01-11 09:02:00,Cable Head
Case 208,Lapping - Machine 1,2012-01-25 17:11:00,Cable Head
Case 208,Round Grinding - Machine 2,2012-02-02 04:12:00,Cable Head
Case 208,Round Grinding - Machine 2,2012-02-02 07:00:00,Cable Head
Case 208,Round Grinding - Machine 2,2012-02-02 12:12:00,Cable Head
Case 208,Final Inspection Q.C.,2012-02-08 11:14:00,Cable Head
Case 208,Grinding Rework - Machine 27,2012-02-08 16:11:00,Cable Head
Case 208,Grinding Rework - Machine 27,2012-02-08 17:53:00,Cable Head
Case 208,Grinding Rework - Machine 27,2012-02-09 10:01:00,Cable Head
Case 208,Grinding Rework - Machine 27,2012-02-14 22:59:00,Cable Head
Case 208,Packing,2012-02-16 01:00:00,Cable Head
Case 208,Final Inspection Q.C.,2012-02-16 08:29:00,Cable Head
Case 209,Turning & Milling - Machine 6,2012-02-14 06:40:00,Ballnut
Case 209,Turning & Milling - Machine 6,2012-02-14 11:41:00,Ballnut
Case 209,Turning & Milling - Machine 6,2012-02-14 17:45:00,Ballnut
Case 209,Turning & Milling - Machine 6,2012-02-14 19:53:00,Ballnut
Case 209,Turning & Milling - Machine 6,2012-02-15 06:46:00,Ballnut
Case 209,Turning & Milling - Machine 6,2012-02-15 11:42:00,Ballnut
Case 209,Turning & Milling Q.C.,2012-02-17 08:07:00,Ballnut
Case 209,Laser Marking - Machine 7,2012-02-20 12:37:00,Ballnut
Case 209,Lapping - Machine 1,2012-02-20 17:39:00,Ballnut
Case 209,Final Inspection Q.C.,2012-02-21 15:47:00,Ballnut
Case 209,Packing,2012-02-23 01:00:00,Ballnut
Case 209,Packing,2012-02-23 01:00:00,Ballnut
Case 21,Turning & Milling - Machine 4,2012-01-12 17:55:00,Punch Plate
Case 21,Turning & Milling - Machine 4,2012-01-13 06:26:00,Punch Plate
Case 21,Turning & Milling Q.C.,2012-01-13 12:50:00,Punch Plate
Case 21,Turning & Milling - Machine 4,2012-01-13 08:38:00,Punch Plate
Case 21,Turning & Milling - Machine 4,2012-01-13 12:50:00,Punch Plate
Case 21,Turning & Milling - Machine 4,2012-01-15 09:52:00,Punch Plate
Case 21,Turning & Milling - Machine 4,2012-01-14 22:00:00,Punch Plate
Case 21,Turning & Milling - Machine 4,2012-01-15 04:41:00,Punch Plate
Case 21,Turning & Milling Q.C.,2012-01-15 01:15:00,Punch Plate
Case 21,Turning & Milling Q.C.,2012-01-15 12:37:00,Punch Plate
Case 21,Turning & Milling Q.C.,2012-01-15 16:09:00,Punch Plate
Case 21,Turning & Milling Q.C.,2012-01-15 15:32:00,Punch Plate
Case 21,Laser Marking - Machine 7,2012-01-23 14:37:00,Punch Plate
Case 21,Round Grinding - Machine 3,2012-01-23 22:18:00,Punch Plate
Case 21,Round Grinding - Machine 3,2012-01-24 08:40:00,Punch Plate
Case 21,Round Grinding - Machine 3,2012-01-24 22:30:00,Punch Plate
Case 21,Round Grinding - Machine 3,2012-01-24 14:50:00,Punch Plate
Case 21,Round Grinding - Machine 3,2012-01-24 21:30:00,Punch Plate
Case 21,Round Grinding - Machine 2,2012-02-08 04:40:00,Punch Plate
Case 21,Round Grinding - Machine 2,2012-02-08 06:55:00,Punch Plate
Case 21,Turning & Milling Q.C.,2012-02-08 07:30:00,Punch Plate
Case 21,Round Grinding - Machine 2,2012-02-08 09:57:00,Punch Plate
Case 21,Round Grinding - Machine 2,2012-02-08 16:34:00,Punch Plate
Case 21,Final Inspection Q.C.,2012-02-16 16:05:00,Punch Plate
Case 21,Final Inspection Q.C.,2012-02-17 10:52:00,Punch Plate
Case 21,Round Grinding - Machine 3,2012-02-20 08:25:00,Punch Plate
Case 21,Round Grinding - Machine 3,2012-02-20 08:26:00,Punch Plate
Case 21,Final Inspection Q.C.,2012-02-20 09:41:00,Punch Plate
Case 21,Packing,2012-02-22 01:00:00,Punch Plate
Case 210,Turning & Milling - Machine 6,2012-01-03 16:00:00,Spur Gear
Case 210,Turning & Milling - Machine 6,2012-01-03 21:05:00,Spur Gear
Case 210,Turning & Milling - Machine 6,2012-01-04 06:33:00,Spur Gear
Case 210,Turning & Milling - Machine 6,2012-01-04 15:30:00,Spur Gear
Case 210,Turning & Milling - Machine 6,2012-01-05 06:27:00,Spur Gear
Case 210,Turning & Milling Q.C.,2012-01-05 07:35:00,Spur Gear
Case 210,Turning & Milling - Machine 6,2012-01-05 17:00:00,Spur Gear
Case 210,Turning & Milling - Machine 6,2012-01-06 00:00:00,Spur Gear
Case 210,Turning & Milling Q.C.,2012-01-06 08:27:00,Spur Gear
Case 210,Turning & Milling Q.C.,2012-01-06 10:09:00,Spur Gear
Case 210,Laser Marking - Machine 7,2012-01-06 12:49:00,Spur Gear
Case 210,Laser Marking - Machine 7,2012-01-08 07:50:00,Spur Gear
Case 210,Grinding Rework,2012-01-08 17:08:00,Spur Gear
Case 210,Lapping - Machine 1,2012-01-08 17:51:00,Spur Gear
Case 210,Lapping - Machine 1,2012-01-08 17:38:00,Spur Gear
Case 210,Lapping - Machine 1,2012-01-09 01:15:00,Spur Gear
Case 210,Lapping - Machine 1,2012-01-09 09:43:00,Spur Gear
Case 210,Lapping - Machine 1,2012-01-09 09:45:00,Spur Gear
Case 210,Round Grinding - Machine 12,2012-01-09 12:02:00,Spur Gear
Case 210,Round Grinding - Machine 12,2012-01-09 16:29:00,Spur Gear
Case 210,Round Grinding - Machine 12,2012-01-09 23:41:00,Spur Gear
Case 210,Final Inspection Q.C.,2012-01-10 13:36:00,Spur Gear
Case 210,Round Grinding - Manual,2012-01-10 23:35:00,Spur Gear
Case 210,Packing,2012-01-11 01:00:00,Spur Gear
Case 210,Round Grinding - Manual,2012-01-11 17:45:00,Spur Gear
Case 210,Final Inspection Q.C.,2012-01-12 15:59:00,Spur Gear
Case 210,Final Inspection Q.C.,2012-01-15 09:21:00,Spur Gear
Case 210,Packing,2012-01-16 01:00:00,Spur Gear
Case 211,Turning & Milling Q.C.,2012-01-08 15:02:00,Spur Gear
Case 211,Laser Marking - Machine 7,2012-01-08 20:05:00,Spur Gear
Case 211,Laser Marking - Machine 7,2012-01-08 20:50:00,Spur Gear
Case 211,Lapping - Machine 1,2012-01-09 01:15:00,Spur Gear
Case 211,Lapping - Machine 1,2012-01-09 17:31:00,Spur Gear
Case 211,Final Inspection Q.C.,2012-01-11 16:04:00,Spur Gear
Case 211,Final Inspection Q.C.,2012-01-13 13:18:00,Spur Gear
Case 211,Packing,2012-01-15 01:00:00,Spur Gear
Case 211,Packing,2012-01-15 01:00:00,Spur Gear
Case 212,Turning & Milling - Machine 6,2012-02-21 08:13:00,Ballnut
Case 212,Turning & Milling - Machine 6,2012-02-28 03:55:00,Ballnut
Case 212,Turning & Milling - Machine 6,2012-02-28 06:56:00,Ballnut
Case 212,Turning & Milling Q.C.,2012-02-28 08:17:00,Ballnut
Case 212,Turning & Milling - Machine 6,2012-02-28 17:47:00,Ballnut
Case 212,Turning & Milling - Machine 6,2012-02-29 01:34:00,Ballnut
Case 212,Turning & Milling Q.C.,2012-02-29 09:03:00,Ballnut
Case 212,Turning & Milling Q.C.,2012-03-04 07:51:00,Ballnut
Case 212,Laser Marking - Machine 7,2012-03-08 10:57:00,Ballnut
Case 212,Lapping - Machine 1,2012-03-08 18:08:00,Ballnut
Case 212,Lapping - Machine 1,2012-03-09 12:13:00,Ballnut
Case 212,Final Inspection Q.C.,2012-03-11 18:00:00,Ballnut
Case 212,Packing,2012-03-12 01:00:00,Ballnut
Case 212,Final Inspection Q.C.,2012-03-12 09:31:00,Ballnut
Case 214,Turning & Milling - Machine 6,2012-02-20 13:50:00,Ballnut
Case 214,Turning & Milling - Machine 6,2012-02-20 15:51:00,Ballnut
Case 214,Turning & Milling - Machine 6,2012-02-20 20:36:00,Ballnut
Case 214,Turning & Milling - Machine 6,2012-02-21 06:26:00,Ballnut
Case 214,Turning & Milling Q.C.,2012-02-21 07:59:00,Ballnut
Case 214,Turning & Milling - Machine 6,2012-02-21 09:08:00,Ballnut
Case 214,Turning & Milling - Machine 6,2012-02-21 15:52:00,Ballnut
Case 214,Turning & Milling - Machine 6,2012-02-21 20:10:00,Ballnut
Case 214,Turning & Milling - Machine 6,2012-02-22 06:33:00,Ballnut
Case 214,Turning & Milling Q.C.,2012-02-22 07:45:00,Ballnut
Case 214,Turning & Milling Q.C.,2012-02-22 15:20:00,Ballnut
Case 214,Flat Grinding - Machine 11,2012-02-23 17:44:00,Ballnut
Case 214,Flat Grinding - Machine 11,2012-02-24 07:49:00,Ballnut
Case 214,Laser Marking - Machine 7,2012-03-05 17:51:00,Ballnut
Case 214,Laser Marking - Machine 7,2012-03-06 04:22:00,Ballnut
Case 214,Lapping - Machine 1,2012-03-06 16:35:00,Ballnut
Case 214,Lapping - Machine 1,2012-03-07 15:06:00,Ballnut
Case 214,Final Inspection Q.C.,2012-03-08 12:09:00,Ballnut
Case 214,Packing,2012-03-09 01:00:00,Ballnut
Case 215,Turning & Milling - Machine 8,2012-01-05 15:21:00,Ballnut
Case 215,Turning & Milling - Machine 8,2012-01-05 17:47:00,Ballnut
Case 215,Turning & Milling - Machine 8,2012-01-05 22:03:00,Ballnut
Case 215,Turning & Milling Q.C.,2012-01-06 09:46:00,Ballnut
Case 215,Turning & Milling Q.C.,2012-01-06 11:02:00,Ballnut
Case 215,Laser Marking - Machine 7,2012-01-08 14:20:00,Ballnut
Case 215,Lapping - Machine 1,2012-01-08 16:48:00,Ballnut
Case 215,Lapping - Machine 1,2012-01-08 18:04:00,Ballnut
Case 215,Laser Marking - Machine 7,2012-01-08 18:04:00,Ballnut
Case 215,Final Inspection Q.C.,2012-01-15 10:55:00,Ballnut
Case 215,Packing,2012-01-17 01:00:00,Ballnut
Case 215,Final Inspection Q.C.,2012-01-17 09:30:00,Ballnut
Case 218,Change Version - Machine 22,2012-01-30 15:58:00,Flange
Case 218,Change Version - Machine 22,2012-01-31 06:51:00,Flange
Case 218,Change Version - Machine 22,2012-02-01 06:55:00,Flange
Case 218,Change Version - Machine 22,2012-02-01 15:00:00,Flange
Case 218,Final Inspection Q.C.,2012-02-02 11:36:00,Flange
Case 218,Packing,2012-02-06 01:00:00,Flange
Case 218,Laser Marking - Machine 7,2012-02-06 12:47:00,Flange
Case 218,Final Inspection Q.C.,2012-02-06 12:50:00,Flange
Case 219,Lapping - Machine 1,2012-01-03 17:04:00,Cable Head
Case 219,Lapping - Machine 1,2012-01-05 17:35:00,Cable Head
Case 219,Round Grinding - Machine 2,2012-01-08 19:03:00,Cable Head
Case 219,Round Grinding - Machine 2,2012-01-09 16:03:00,Cable Head
Case 219,Round Grinding - Machine 2,2012-01-09 18:27:00,Cable Head
Case 219,Round Grinding - Machine 2,2012-01-09 23:44:00,Cable Head
Case 219,Round Grinding - Machine 2,2012-01-10 05:19:00,Cable Head
Case 219,Final Inspection Q.C.,2012-01-11 12:49:00,Cable Head
Case 219,Final Inspection Q.C.,2012-01-15 12:15:00,Cable Head
Case 219,Packing,2012-01-17 01:00:00,Cable Head
Case 219,Packing,2012-01-18 01:00:00,Cable Head
Case 22,Turning & Milling - Machine 9,2012-01-23 07:00:00,Ballnut
Case 22,Turning & Milling - Machine 9,2012-01-23 16:12:00,Ballnut
Case 22,Turning & Milling - Machine 9,2012-01-23 17:17:00,Ballnut
Case 22,Turning & Milling - Machine 9,2012-01-23 17:45:00,Ballnut
Case 22,Turning & Milling - Machine 9,2012-01-24 05:00:00,Ballnut
Case 22,Turning & Milling Q.C.,2012-01-25 07:16:00,Ballnut
Case 22,Laser Marking - Machine 7,2012-01-25 09:17:00,Ballnut
Case 22,Lapping - Machine 1,2012-01-25 11:11:00,Ballnut
Case 22,Round Grinding - Machine 12,2012-01-25 12:50:00,Ballnut
Case 22,Round Grinding - Machine 12,2012-01-25 15:00:00,Ballnut
Case 22,Final Inspection Q.C.,2012-01-27 12:13:00,Ballnut
Case 22,Packing,2012-01-29 01:00:00,Ballnut
Case 22,Final Inspection Q.C.,2012-01-29 09:28:00,Ballnut
Case 222,Packing,2012-01-04 01:00:00,Spring
Case 223,Turning & Milling - Machine 8,2012-01-23 14:20:00,Ballnut
Case 223,Turning & Milling Q.C.,2012-01-23 16:11:00,Ballnut
Case 223,Turning & Milling - Machine 8,2012-01-23 16:09:00,Ballnut
Case 223,Turning & Milling - Machine 8,2012-01-23 17:48:00,Ballnut
Case 223,Turning & Milling - Machine 8,2012-01-24 06:27:00,Ballnut
Case 223,Turning & Milling - Machine 8,2012-01-24 16:04:00,Ballnut
Case 223,Turning & Milling Q.C.,2012-01-25 08:40:00,Ballnut
Case 223,Laser Marking - Machine 7,2012-01-30 16:58:00,Ballnut
Case 223,Flat Grinding - Machine 11,2012-01-31 01:15:00,Ballnut
Case 223,Flat Grinding - Machine 11,2012-02-01 01:15:00,Ballnut
Case 223,Flat Grinding - Machine 11,2012-02-01 09:47:00,Ballnut
Case 223,Lapping - Machine 1,2012-02-01 10:07:00,Ballnut
Case 223,Final Inspection Q.C.,2012-02-01 15:00:00,Ballnut
Case 223,Flat Grinding - Machine 11,2012-02-02 01:15:00,Ballnut
Case 223,Flat Grinding - Machine 11,2012-02-02 01:15:00,Ballnut
Case 223,Flat Grinding - Machine 11,2012-02-02 01:15:00,Ballnut
Case 223,Final Inspection Q.C.,2012-02-02 09:30:00,Ballnut
Case 223,Packing,2012-02-05 01:00:00,Ballnut
Case 223,Flat Grinding - Machine 11,2012-02-05 11:16:00,Ballnut
Case 223,Lapping - Machine 1,2012-02-07 16:09:00,Ballnut
Case 223,Final Inspection Q.C.,2012-02-14 12:12:00,Ballnut
Case 223,Final Inspection Q.C.,2012-02-16 13:40:00,Ballnut
Case 223,Packing,2012-02-17 01:00:00,Ballnut
Case 223,Packing,2012-02-17 01:00:00,Ballnut
Case 224,Turning & Milling Q.C.,2012-01-16 08:40:00,Gauge
Case 224,Turning & Milling Q.C.,2012-01-16 09:30:00,Gauge
Case 224,Turning & Milling Q.C.,2012-01-19 16:50:00,Gauge
Case 225,Grinding Rework - Machine 27,2012-01-05 15:52:00,Cable Head
Case 225,Laser Marking - Machine 7,2012-01-08 01:15:00,Cable Head
Case 225,Grinding Rework - Machine 2,2012-01-08 23:34:00,Cable Head
Case 225,Grinding Rework - Machine 27,2012-01-09 23:06:00,Cable Head
Case 225,Laser Marking - Machine 7,2012-01-10 01:15:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-20 01:15:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-20 08:41:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-20 12:40:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-01-21 22:25:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-22 01:15:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-22 10:21:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-01-22 14:40:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-22 13:57:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-01-22 16:33:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-01-22 18:58:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-22 18:06:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-01-22 23:51:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-01-23 06:49:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-01-23 16:20:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-01-23 23:33:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-23 17:38:00,Cable Head
Case 225,Turning Rework - Machine 21,2012-01-26 15:30:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-26 14:50:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-29 15:06:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-29 15:41:00,Cable Head
Case 225,Round Grinding - Machine 3,2012-01-30 03:20:00,Cable Head
Case 225,Final Inspection Q.C.,2012-01-30 08:40:00,Cable Head
Case 225,Final Inspection Q.C.,2012-01-30 12:50:00,Cable Head
Case 225,Final Inspection Q.C.,2012-01-30 17:00:00,Cable Head
Case 225,Round Grinding - Machine 3,2012-01-31 06:30:00,Cable Head
Case 225,Round Grinding - Machine 3,2012-01-31 15:56:00,Cable Head
Case 225,Final Inspection Q.C.,2012-01-31 08:40:00,Cable Head
Case 225,Lapping - Machine 1,2012-01-31 12:07:00,Cable Head
Case 225,Final Inspection Q.C.,2012-01-31 12:50:00,Cable Head
Case 225,Round Grinding - Machine 3,2012-01-31 23:31:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-05 12:50:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-05 14:00:00,Cable Head
Case 225,Packing,2012-02-06 01:00:00,Cable Head
Case 225,Packing,2012-02-06 01:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-07 08:40:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-07 12:50:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-07 12:50:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-07 14:40:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-07 16:10:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-10 12:00:00,Cable Head
Case 225,Packing,2012-02-12 01:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-12 08:00:00,Cable Head
Case 225,Grinding Rework - Machine 27,2012-02-12 13:42:00,Cable Head
Case 225,Packing,2012-02-13 01:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-13 12:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-20 16:11:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-21 12:50:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-21 14:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-21 15:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-21 16:00:00,Cable Head
Case 225,Laser Marking - Machine 7,2012-02-22 09:12:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-22 17:10:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-02-22 19:48:00,Cable Head
Case 225,Round Grinding - Machine 2,2012-02-22 23:43:00,Cable Head
Case 225,Packing,2012-02-23 01:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-23 16:10:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-26 12:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-02-27 10:00:00,Cable Head
Case 225,Packing,2012-02-28 01:00:00,Cable Head
Case 225,Grinding Rework - Machine 27,2012-03-04 15:21:00,Cable Head
Case 225,Grinding Rework - Machine 27,2012-03-04 16:55:00,Cable Head
Case 225,Grinding Rework - Machine 2,2012-03-08 15:13:00,Cable Head
Case 225,Packing,2012-03-18 01:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-03-18 12:50:00,Cable Head
Case 225,Final Inspection Q.C.,2012-03-19 14:35:00,Cable Head
Case 225,Grinding Rework - Machine 27,2012-03-21 16:48:00,Cable Head
Case 225,Packing,2012-03-22 01:00:00,Cable Head
Case 225,Final Inspection Q.C.,2012-03-22 07:30:00,Cable Head
Case 225,Grinding Rework - Machine 27,2012-03-26 18:06:00,Cable Head
Case 225,Laser Marking - Machine 7,2012-03-30 01:15:00,Cable Head
Case 227,Packing,2012-01-05 01:00:00,Gauge
Case 227,Final Inspection Q.C.,2012-01-05 07:56:00,Gauge
Case 228,Turning & Milling - Machine 8,2012-01-04 10:51:00,Ballnut
Case 228,Turning & Milling - Machine 8,2012-01-09 11:30:00,Ballnut
Case 228,Turning & Milling - Machine 8,2012-01-09 12:30:00,Ballnut
Case 228,Turning & Milling Q.C.,2012-01-09 15:44:00,Ballnut
Case 228,Turning & Milling Q.C.,2012-01-10 16:04:00,Ballnut
Case 228,Turning & Milling Q.C.,2012-01-11 10:22:00,Ballnut
Case 228,Laser Marking - Machine 7,2012-01-11 15:46:00,Ballnut
Case 228,Flat Grinding - Machine 11,2012-01-11 17:44:00,Ballnut
Case 228,Final Inspection Q.C.,2012-01-12 12:50:00,Ballnut
Case 228,Final Inspection Q.C.,2012-01-13 10:54:00,Ballnut
Case 228,Packing,2012-01-15 01:00:00,Ballnut
Case 229,Turning & Milling - Machine 8,2012-01-22 18:00:00,Ballnut
Case 229,Turning Q.C.,2012-01-22 12:50:00,Ballnut
Case 229,Turning & Milling - Machine 8,2012-01-23 06:27:00,Ballnut
Case 229,Turning & Milling - Machine 8,2012-01-23 09:44:00,Ballnut
Case 229,Turning Q.C.,2012-01-23 11:37:00,Ballnut
Case 229,Laser Marking - Machine 7,2012-01-25 12:38:00,Ballnut
Case 229,Flat Grinding - Machine 11,2012-01-25 14:50:00,Ballnut
Case 229,Laser Marking - Machine 7,2012-01-25 15:22:00,Ballnut
Case 229,Final Inspection Q.C.,2012-01-27 12:46:00,Ballnut
Case 229,Final Inspection Q.C.,2012-01-29 09:30:00,Ballnut
Case 229,Packing,2012-01-30 01:00:00,Ballnut
Case 23,Turning - Machine 5,2012-01-23 10:32:00,Plug
Case 23,Turning - Machine 5,2012-01-23 20:13:00,Plug
Case 23,Turning & Milling - Machine 5,2012-01-24 02:10:00,Plug
Case 23,Turning Q.C.,2012-01-24 08:00:00,Plug
Case 23,Turning & Milling Q.C.,2012-01-24 07:34:00,Plug
Case 23,Turning & Milling - Machine 5,2012-01-24 11:23:00,Plug
Case 23,Turning & Milling - Machine 5,2012-01-24 17:09:00,Plug
Case 23,Laser Marking - Machine 7,2012-01-25 09:17:00,Plug
Case 23,Lapping - Machine 1,2012-01-26 10:51:00,Plug
Case 23,Round Grinding - Machine 12,2012-01-26 17:36:00,Plug
Case 23,Round Grinding - Machine 12,2012-01-29 23:30:00,Plug
Case 23,Round Grinding - Q.C.,2012-01-31 17:59:00,Plug
Case 23,Lapping - Machine 1,2012-02-26 11:12:00,Plug
Case 23,Round Grinding - Machine 3,2012-02-26 23:56:00,Plug
Case 23,Round Grinding - Machine 3,2012-02-27 00:26:00,Plug
Case 23,Final Inspection Q.C.,2012-02-29 07:40:00,Plug
Case 230,Turning & Milling - Machine 6,2012-01-06 01:14:00,Spur Gear
Case 230,Turning & Milling - Machine 6,2012-01-06 06:39:00,Spur Gear
Case 230,Turning & Milling - Machine 6,2012-01-08 12:09:00,Spur Gear
Case 230,Turning & Milling - Machine 6,2012-01-08 17:49:00,Spur Gear
Case 230,Turning & Milling Q.C.,2012-01-08 12:28:00,Spur Gear
Case 230,Turning & Milling - Machine 6,2012-01-09 06:30:00,Spur Gear
Case 230,Turning & Milling - Machine 6,2012-01-09 15:56:00,Spur Gear
Case 230,Turning & Milling Q.C.,2012-01-09 07:15:00,Spur Gear
Case 230,Turning & Milling - Machine 6,2012-01-09 17:36:00,Spur Gear
Case 230,Turning & Milling - Machine 6,2012-01-09 23:51:00,Spur Gear
Case 230,Turning & Milling Q.C.,2012-01-11 08:57:00,Spur Gear
Case 230,Laser Marking - Machine 7,2012-01-17 14:25:00,Spur Gear
Case 230,Flat Grinding - Machine 11,2012-01-17 16:45:00,Spur Gear
Case 230,Laser Marking - Machine 7,2012-01-17 15:53:00,Spur Gear
Case 230,Flat Grinding - Machine 11,2012-01-22 17:27:00,Spur Gear
Case 230,Flat Grinding - Machine 11,2012-01-23 11:06:00,Spur Gear
Case 230,Round Grinding - Manual,2012-01-29 15:56:00,Spur Gear
Case 230,Round Grinding - Manual,2012-01-30 09:04:00,Spur Gear
Case 230,Round Grinding - Machine 12,2012-02-19 18:13:00,Spur Gear
Case 230,Round Grinding - Machine 12,2012-02-20 14:00:00,Spur Gear
Case 230,Round Grinding - Machine 12,2012-02-20 17:45:00,Spur Gear
